cod_ibge,municipio,uf,regiao,populacao,idhm,pib_per_capita,gini,perc_votos_gov,taxa_comparecimento
1002077,Município 2077,BA,Nordeste,33679,0.578,6886,0.65,45.5,0.82
1000442,Município 442,MG,Sudeste,5891,0.622,10969,0.6,45.8,0.87
1002052,Município 2052,BA,Nordeste,25713,0.673,55854,0.52,61.8,0.93
1002542,Município 2542,PR,Sul,16556,0.637,24148,0.52,43.9,0.78
1001302,Município 1302,SP,Sudeste,18018,0.841,41429,0.43,53.3,0.7
1003431,Município 3431,PB,Nordeste,8099,0.527,7140,0.62,55.6,0.76
1001305,Município 1305,SP,Sudeste,38082,0.802,30399,0.39,40.7,0.81
1000237,Município 237,MG,Sudeste,10719,0.739,33007,0.54,55.0,0.85
1005133,Município 5133,RJ,Sudeste,8798,0.615,5419,0.43,50.2,0.81
1002600,Município 2600,PR,Sul,12725,0.859,57246,0.35,43.0,0.68
1002574,Município 2574,PR,Sul,11397,0.846,74541,0.47,41.9,0.8
1003281,Município 3281,GO,Centro-Oeste,39964,0.665,8501,0.51,44.0,0.91
1003187,Município 3187,GO,Centro-Oeste,8765,0.703,56989,0.46,39.2,0.82
1003954,Município 3954,MA,Nordeste,19473,0.557,21169,0.53,66.7,0.83
1002769,Município 2769,PR,Sul,8095,0.631,15348,0.52,63.3,0.8
1004224,Município 4224,CE,Nordeste,20089,0.754,11724,0.47,53.8,0.81
1002107,Município 2107,BA,Nordeste,42204,0.66,8547,0.48,62.1,0.8
1002680,Município 2680,PR,Sul,12030,0.785,25115,0.43,47.0,0.79
1002762,Município 2762,PR,Sul,3355,0.785,32640,0.49,46.7,0.92
1001388,Município 1388,SP,Sudeste,124328,0.835,26303,0.43,40.9,0.92
1005232,Município 5232,SE,Nordeste,10314,0.709,7284,0.53,58.3,0.78
1005044,Município 5044,AL,Nordeste,1000,0.613,17259,0.53,52.9,0.83
1001280,Município 1280,SP,Sudeste,3059,0.668,13612,0.44,42.8,0.6
1005457,Município 5457,AM,Norte,2726,0.66,12678,0.39,49.4,0.81
1001556,Município 1556,RS,Sul,71322,0.708,30491,0.47,39.0,0.87
1003191,Município 3191,GO,Centro-Oeste,45328,0.635,36718,0.54,40.8,0.97
1005568,Município 5568,RR,Norte,9552,0.587,20056,0.47,55.5,0.81
1003595,Município 3595,PI,Nordeste,42104,0.587,9979,0.42,52.3,0.73
1001921,Município 1921,RS,Sul,62497,0.526,9544,0.56,38.3,0.77
1000514,Município 514,MG,Sudeste,13734,0.703,6831,0.42,53.3,0.83
1004178,Município 4178,PE,Nordeste,2245,0.583,36057,0.49,51.5,0.75
1001309,Município 1309,SP,Sudeste,3980,0.697,27272,0.52,59.8,0.8
1000915,Município 915,SP,Sudeste,1000,0.772,16657,0.44,43.0,0.85
1003453,Município 3453,PB,Nordeste,3692,0.639,4238,0.45,57.0,0.86
1003696,Município 3696,PI,Nordeste,1764,0.511,7215,0.52,62.6,0.82
1004243,Município 4243,CE,Nordeste,1081,0.507,10511,0.51,56.5,0.84
1003157,Município 3157,GO,Centro-Oeste,33843,0.759,28699,0.44,57.6,0.87
1002199,Município 2199,BA,Nordeste,32828,0.599,13236,0.41,52.4,0.77
1000775,Município 775,MG,Sudeste,24155,0.833,10932,0.43,29.3,0.82
1004426,Município 4426,PA,Norte,9673,0.652,7301,0.51,38.0,0.83
1000944,Município 944,SP,Sudeste,68176,0.673,21034,0.4,44.0,0.76
1000823,Município 823,MG,Sudeste,84819,0.799,26994,0.53,37.6,0.85
1004278,Município 4278,CE,Nordeste,12676,0.58,14440,0.52,44.3,0.83
1000165,Município 165,MG,Sudeste,9847,0.639,17136,0.5,57.3,0.87
1003984,Município 3984,MA,Nordeste,4552,0.47,23240,0.53,58.0,0.86
1002539,Município 2539,PR,Sul,6148,0.725,20570,0.45,43.4,0.8
1005319,Município 5319,MS,Centro-Oeste,123698,0.576,13808,0.54,57.8,0.84
1001312,Município 1312,SP,Sudeste,32999,0.777,64445,0.58,32.6,0.86
1005067,Município 5067,AL,Nordeste,8014,0.577,29531,0.52,47.4,0.89
1004649,Município 4649,TO,Centro-Oeste,17642,0.759,19146,0.48,48.3,0.79
1005567,Município 5567,RR,Norte,2781,0.556,11508,0.52,47.8,0.76
1003301,Município 3301,GO,Centro-Oeste,143241,0.749,41206,0.45,52.6,0.82
1003311,Município 3311,GO,Centro-Oeste,47154,0.799,57362,0.5,52.0,0.74
1000328,Município 328,MG,Sudeste,20528,0.765,22361,0.46,46.6,0.83
1002491,Município 2491,PR,Sul,6687,0.738,23265,0.58,36.8,0.74
1005222,Município 5222,SE,Nordeste,1331,0.695,13937,0.45,68.4,0.83
1004409,Município 4409,PA,Norte,9518,0.553,24315,0.6,49.3,0.82
1000833,Município 833,MG,Sudeste,8427,0.76,38190,0.65,37.0,0.82
1003080,Município 3080,SC,Sul,30077,0.823,26201,0.49,46.2,0.85
1003463,Município 3463,PB,Nordeste,91957,0.507,16287,0.37,50.2,0.75
1004889,Município 4889,MT,Centro-Oeste,9720,0.674,54572,0.49,53.8,0.77
1000055,Município 55,MG,Sudeste,2420,0.635,28225,0.54,54.6,0.87
1004065,Município 4065,PE,Nordeste,28869,0.626,31707,0.52,55.6,0.89
1003452,Município 3452,PB,Nordeste,16372,0.572,4000,0.49,53.5,0.8
1001902,Município 1902,RS,Sul,3364,0.836,19736,0.32,37.8,0.91
1001482,Município 1482,SP,Sudeste,15902,0.711,18847,0.51,42.9,0.8
1004151,Município 4151,PE,Nordeste,20949,0.455,14843,0.46,74.2,0.84
1003336,Município 3336,GO,Centro-Oeste,30458,0.731,32185,0.47,43.3,0.76
1000947,Município 947,SP,Sudeste,12726,0.814,15690,0.43,43.8,0.79
1003294,Município 3294,GO,Centro-Oeste,60428,0.602,46150,0.54,59.2,0.87
1002162,Município 2162,BA,Nordeste,19353,0.54,14346,0.58,62.9,0.83
1004723,Município 4723,RN,Nordeste,1680,0.642,26557,0.54,53.2,0.85
1003058,Município 3058,SC,Sul,46653,0.821,12854,0.55,26.5,0.85
1000769,Município 769,MG,Sudeste,25871,0.661,48565,0.47,45.3,0.7
1005240,Município 5240,SE,Nordeste,2891,0.479,5473,0.53,66.7,0.89
1003496,Município 3496,PB,Nordeste,1000,0.581,16738,0.56,57.9,0.86
1000286,Município 286,MG,Sudeste,46625,0.712,16421,0.48,26.1,0.87
1005500,Município 5500,RO,Norte,1000,0.586,30199,0.46,54.5,0.78
1004958,Município 4958,MT,Centro-Oeste,6602,0.707,33220,0.49,49.2,0.85
1002333,Município 2333,BA,Nordeste,22775,0.502,19101,0.52,59.3,0.86
1002718,Município 2718,PR,Sul,2804,0.708,15029,0.39,39.7,0.81
1002080,Município 2080,BA,Nordeste,16179,0.696,30208,0.38,55.1,0.8
1003390,Município 3390,PB,Nordeste,21687,0.562,52696,0.54,60.1,0.9
1000723,Município 723,MG,Sudeste,28470,0.734,8733,0.5,46.7,0.78
1000952,Município 952,SP,Sudeste,38685,0.741,25278,0.41,36.5,0.93
1004858,Município 4858,MT,Centro-Oeste,33325,0.64,19529,0.53,35.1,0.92
1002263,Município 2263,BA,Nordeste,11057,0.533,43162,0.56,61.8,0.81
1000990,Município 990,SP,Sudeste,103034,0.751,51649,0.6,52.3,0.73
1003213,Município 3213,GO,Centro-Oeste,33343,0.8,67825,0.4,49.4,0.69
1001760,Município 1760,RS,Sul,40677,0.624,17852,0.59,47.8,0.8
1004574,Município 4574,TO,Centro-Oeste,4787,0.718,35113,0.48,43.2,0.86
1004423,Município 4423,PA,Norte,10839,0.598,24905,0.52,42.9,0.84
1001725,Município 1725,RS,Sul,23491,0.683,34139,0.48,51.3,0.9
1000342,Município 342,MG,Sudeste,9899,0.719,37667,0.43,40.7,0.83
1003702,Município 3702,PI,Nordeste,27652,0.52,26073,0.53,57.5,0.86
1004244,Município 4244,CE,Nordeste,7682,0.583,14397,0.65,71.6,0.86
1000689,Município 689,MG,Sudeste,3535,0.836,55144,0.52,38.4,0.82
1003433,Município 3433,PB,Nordeste,4592,0.644,39356,0.6,58.2,0.76
1000967,Município 967,SP,Sudeste,757379,0.702,26493,0.47,47.8,0.78
1005266,Município 5266,MS,Centro-Oeste,6137,0.718,42881,0.44,34.0,0.79
1002204,Município 2204,BA,Nordeste,8360,0.503,25551,0.53,70.1,0.91
1002714,Município 2714,PR,Sul,83186,0.818,46606,0.49,30.9,0.79
1004914,Município 4914,MT,Centro-Oeste,15300,0.777,14822,0.39,31.2,0.81
1005101,Município 5101,RJ,Sudeste,2642,0.767,24796,0.55,35.4,0.71
1003573,Município 3573,PB,Nordeste,2964,0.492,11079,0.57,47.0,0.9
1001991,Município 1991,RS,Sul,39278,0.785,87917,0.46,47.9,0.85
1004121,Município 4121,PE,Nordeste,1058,0.587,16127,0.51,70.1,0.86
1004569,Município 4569,TO,Centro-Oeste,39531,0.656,24507,0.44,46.8,0.85
1005283,Município 5283,MS,Centro-Oeste,5416,0.64,21278,0.59,41.8,0.81
1003601,Município 3601,PI,Nordeste,17442,0.542,20925,0.57,59.3,0.79
1005087,Município 5087,RJ,Sudeste,2648,0.843,32649,0.39,28.7,0.81
1005545,Município 5545,AP,Norte,3022,0.657,16982,0.53,67.8,0.84
1005116,Município 5116,RJ,Sudeste,76464,0.671,17649,0.59,37.1,0.79
1000386,Município 386,MG,Sudeste,6317,0.846,44136,0.47,41.9,0.85
1004864,Município 4864,MT,Centro-Oeste,17360,0.72,20700,0.6,52.4,0.92
1005379,Município 5379,ES,Sudeste,2493,0.775,92325,0.4,47.2,0.76
1000537,Município 537,MG,Sudeste,1000,0.683,11378,0.54,38.3,0.86
1005199,Município 5199,SE,Nordeste,10186,0.683,83696,0.51,43.2,0.77
1004213,Município 4213,CE,Nordeste,115342,0.638,10648,0.57,59.4,0.79
1003508,Município 3508,PB,Nordeste,4559,0.574,16649,0.5,50.5,0.86
1000202,Município 202,MG,Sudeste,3704,0.674,9948,0.45,33.2,0.92
1001333,Município 1333,SP,Sudeste,98178,0.784,31815,0.41,36.0,0.95
1003503,Município 3503,PB,Nordeste,2648,0.635,16617,0.53,66.6,0.87
1002709,Município 2709,PR,Sul,18904,0.803,31504,0.5,41.3,0.68
1004022,Município 4022,PE,Nordeste,4307,0.477,22813,0.61,74.4,0.85
1001855,Município 1855,RS,Sul,43700,0.793,17479,0.52,33.3,0.75
1005042,Município 5042,AL,Nordeste,2283,0.673,8350,0.52,56.9,0.72
1002873,Município 2873,SC,Sul,2069,0.675,8439,0.52,53.3,0.78
1003031,Município 3031,SC,Sul,3981,0.817,23725,0.41,36.8,0.79
1001206,Município 1206,SP,Sudeste,2310,0.838,19982,0.52,42.3,0.86
1001646,Município 1646,RS,Sul,10743,0.644,23927,0.5,42.6,0.9
1003418,Município 3418,PB,Nordeste,34014,0.602,38632,0.62,49.4,0.82
1003477,Município 3477,PB,Nordeste,15500,0.525,15317,0.54,59.7,0.82
1002862,Município 2862,SC,Sul,2339,0.647,12059,0.55,61.9,0.84
1001793,Município 1793,RS,Sul,1000,0.651,18370,0.49,40.3,0.82
1003798,Município 3798,PI,Nordeste,48732,0.42,10925,0.6,76.2,0.78
1003369,Município 3369,PB,Nordeste,1000,0.493,12879,0.52,64.8,0.82
1003368,Município 3368,PB,Nordeste,7762,0.701,22783,0.4,62.1,0.88
1003534,Município 3534,PB,Nordeste,33940,0.594,8660,0.48,74.7,0.76
1005273,Município 5273,MS,Centro-Oeste,3136,0.679,28657,0.46,54.8,0.75
1003450,Município 3450,PB,Nordeste,4039,0.515,20564,0.56,45.0,0.9
1000604,Município 604,MG,Sudeste,52715,0.783,7963,0.46,30.7,0.84
1003057,Município 3057,SC,Sul,3214,0.858,32033,0.43,57.2,0.8
1004990,Município 4990,AL,Nordeste,5333,0.625,18355,0.56,61.3,0.84
1000127,Município 127,MG,Sudeste,19744,0.733,16716,0.48,36.1,0.86
1003877,Município 3877,MA,Nordeste,31656,0.533,50346,0.57,54.7,0.78
1002936,Município 2936,SC,Sul,2303,0.673,21597,0.44,50.2,0.94
1004452,Município 4452,PA,Norte,22472,0.482,29331,0.62,64.8,0.9
1003532,Município 3532,PB,Nordeste,58015,0.701,20165,0.49,53.9,0.79
1002731,Município 2731,PR,Sul,2661,0.755,15865,0.34,35.2,0.84
1000828,Município 828,MG,Sudeste,8327,0.742,13682,0.54,37.5,0.81
1001640,Município 1640,RS,Sul,205197,0.804,14946,0.38,49.3,0.89
1000985,Município 985,SP,Sudeste,2832,0.693,59415,0.43,42.5,0.65
1003282,Município 3282,GO,Centro-Oeste,8237,0.676,27721,0.5,52.2,0.83
1005536,Município 5536,AC,Norte,1990,0.709,17986,0.49,32.5,0.86
1002189,Município 2189,BA,Nordeste,1533,0.666,26856,0.5,57.4,0.89
1005444,Município 5444,AM,Norte,470154,0.678,22349,0.42,47.5,0.78
1002444,Município 2444,PR,Sul,18651,0.743,20242,0.42,47.6,0.89
1000363,Município 363,MG,Sudeste,6324,0.731,8963,0.49,36.3,0.95
1002350,Município 2350,BA,Nordeste,8609,0.556,15811,0.54,65.8,0.88
1000346,Município 346,MG,Sudeste,38236,0.807,18900,0.43,41.8,0.83
1000815,Município 815,MG,Sudeste,23991,0.687,24686,0.53,37.9,0.92
1003206,Município 3206,GO,Centro-Oeste,1215,0.662,22458,0.58,43.3,0.88
1004631,Município 4631,TO,Centro-Oeste,1675,0.634,32983,0.59,56.2,0.85
1005341,Município 5341,ES,Sudeste,51781,0.649,10738,0.5,45.1,0.86
1003326,Município 3326,GO,Centro-Oeste,1638,0.722,23552,0.42,45.2,0.79
1004107,Município 4107,PE,Nordeste,11160,0.506,9483,0.56,49.7,0.82
1002117,Município 2117,BA,Nordeste,72589,0.591,15916,0.55,48.4,0.79
1001835,Município 1835,RS,Sul,45173,0.715,22025,0.48,39.6,0.78
1000794,Município 794,MG,Sudeste,3898,0.771,38126,0.49,31.8,0.86
1005509,Município 5509,RO,Norte,21980,0.596,21857,0.5,42.1,0.86
1002675,Município 2675,PR,Sul,10538,0.776,38556,0.37,34.6,0.74
1000095,Município 95,MG,Sudeste,53193,0.691,7066,0.47,27.7,0.76
1004226,Município 4226,CE,Nordeste,12200,0.565,16061,0.43,51.8,0.85
1003757,Município 3757,PI,Nordeste,1456,0.672,37358,0.46,61.4,0.87
1002892,Município 2892,SC,Sul,4170,0.779,11447,0.49,48.6,0.82
1002372,Município 2372,BA,Nordeste,123769,0.584,24391,0.51,56.7,0.86
1004619,Município 4619,TO,Centro-Oeste,38086,0.65,9890,0.55,49.6,0.91
1004941,Município 4941,MT,Centro-Oeste,8143,0.652,58294,0.42,46.7,0.81
1003229,Município 3229,GO,Centro-Oeste,114063,0.606,26570,0.46,52.1,0.83
1002854,Município 2854,SC,Sul,18704,0.769,23628,0.49,40.6,0.79
1002913,Município 2913,SC,Sul,1198,0.678,6462,0.48,50.3,0.97
1001866,Município 1866,RS,Sul,7905,0.71,18321,0.53,41.3,0.78
1004613,Município 4613,TO,Centro-Oeste,19979,0.655,62573,0.54,46.0,0.8
1001858,Município 1858,RS,Sul,1547,0.824,18680,0.47,50.1,0.87
1002646,Município 2646,PR,Sul,1812,0.759,44176,0.39,38.8,0.83
1002244,Município 2244,BA,Nordeste,28301,0.596,27277,0.45,56.2,0.83
1002337,Município 2337,BA,Nordeste,36037,0.632,15931,0.45,55.1,0.81
1000951,Município 951,SP,Sudeste,9550,0.705,18171,0.36,44.1,0.78
1003069,Município 3069,SC,Sul,1102,0.737,46025,0.39,51.6,0.86
1001121,Município 1121,SP,Sudeste,21929,0.796,19851,0.53,44.0,0.67
1002598,Município 2598,PR,Sul,11553,0.627,15888,0.54,34.8,0.88
1002205,Município 2205,BA,Nordeste,42707,0.84,20573,0.48,54.2,0.74
1000420,Município 420,MG,Sudeste,8302,0.743,20986,0.42,43.4,0.69
1000923,Município 923,SP,Sudeste,62424,0.735,12583,0.45,41.6,0.97
1001255,Município 1255,SP,Sudeste,8934,0.665,8454,0.37,52.8,0.8
1000478,Município 478,MG,Sudeste,2114,0.768,15311,0.41,45.3,0.8
1002036,Município 2036,BA,Nordeste,1421,0.6,37644,0.49,42.0,0.89
1001203,Município 1203,SP,Sudeste,1624,0.692,15255,0.58,44.1,0.85
1002627,Município 2627,PR,Sul,8822,0.799,41929,0.44,37.7,0.87
1005364,Município 5364,ES,Sudeste,1554,0.709,31146,0.45,35.0,0.76
1001971,Município 1971,RS,Sul,4607,0.631,9843,0.56,51.3,0.89
1003111,Município 3111,GO,Centro-Oeste,26923,0.57,8435,0.42,46.3,0.81
1004019,Município 4019,PE,Nordeste,5548,0.678,24022,0.49,60.1,0.81
1002152,Município 2152,BA,Nordeste,9044,0.515,16860,0.5,66.6,0.82
1003688,Município 3688,PI,Nordeste,26070,0.566,18530,0.62,60.1,0.86
1001998,Município 1998,BA,Nordeste,1000,0.579,18177,0.57,64.9,0.86
1004034,Município 4034,PE,Nordeste,1086,0.545,7317,0.51,52.4,0.78
1005460,Município 5460,AM,Norte,39414,0.695,53655,0.48,46.8,0.86
1003055,Município 3055,SC,Sul,8501,0.772,51345,0.48,38.7,0.86
1001249,Município 1249,SP,Sudeste,14057,0.777,17960,0.46,39.7,0.77
1002193,Município 2193,BA,Nordeste,2783,0.691,10161,0.6,43.4,0.87
1002713,Município 2713,PR,Sul,1840,0.636,17606,0.48,48.9,0.8
1000993,Município 993,SP,Sudeste,3629,0.777,23947,0.5,46.1,0.87
1002191,Município 2191,BA,Nordeste,10373,0.676,14701,0.52,56.4,0.82
1003763,Município 3763,PI,Nordeste,7500,0.62,11298,0.49,48.6,0.94
1003598,Município 3598,PI,Nordeste,20206,0.767,31324,0.46,56.0,0.91
1001319,Município 1319,SP,Sudeste,29201,0.775,22612,0.5,44.6,0.85
1001864,Município 1864,RS,Sul,5964,0.743,38095,0.45,15.7,0.79
1002344,Município 2344,BA,Nordeste,200874,0.53,9329,0.49,69.7,0.78
1002450,Município 2450,PR,Sul,21685,0.591,34329,0.43,48.7,0.77
1002137,Município 2137,BA,Nordeste,11326,0.638,46094,0.46,49.3,0.9
1001066,Município 1066,SP,Sudeste,1000,0.72,13384,0.53,30.5,0.78
1005524,Município 5524,AC,Norte,51165,0.471,9627,0.51,61.3,0.94
1004228,Município 4228,CE,Nordeste,6825,0.587,16302,0.47,50.5,0.84
1002622,Município 2622,PR,Sul,67463,0.562,4000,0.44,41.0,0.79
1000078,Município 78,MG,Sudeste,3715,0.735,34269,0.52,42.0,0.81
1002899,Município 2899,SC,Sul,110276,0.83,36252,0.41,32.8,0.89
1001315,Município 1315,SP,Sudeste,12067,0.753,34899,0.45,51.8,0.72
1004867,Município 4867,MT,Centro-Oeste,12040,0.737,13337,0.54,43.2,0.74
1000873,Município 873,SP,Sudeste,2256,0.702,9593,0.56,46.2,0.94
1003851,Município 3851,MA,Nordeste,32029,0.518,8881,0.48,71.2,0.91
1005333,Município 5333,ES,Sudeste,1325,0.873,18819,0.48,28.6,0.92
1002966,Município 2966,SC,Sul,4340,0.758,88953,0.36,36.5,0.8
1003392,Município 3392,PB,Nordeste,1757,0.538,10097,0.56,58.2,0.88
1002561,Município 2561,PR,Sul,1034,0.735,9947,0.44,38.3,0.88
1005454,Município 5454,AM,Norte,1779,0.724,41833,0.5,49.5,0.75
1002636,Município 2636,PR,Sul,1000,0.852,34925,0.48,35.7,0.8
1003531,Município 3531,PB,Nordeste,53797,0.623,38663,0.61,59.6,0.79
1000376,Município 376,MG,Sudeste,8278,0.826,13414,0.47,29.0,0.82
1001909,Município 1909,RS,Sul,38007,0.613,6259,0.45,41.3,0.77
1004430,Município 4430,PA,Norte,3616,0.683,60734,0.45,40.0,0.81
1004821,Município 4821,RN,Nordeste,2666,0.592,27168,0.58,51.9,0.79
1005462,Município 5462,AM,Norte,2342,0.638,29738,0.53,41.7,0.79
1004028,Município 4028,PE,Nordeste,19351,0.668,17881,0.52,49.5,0.81
1001605,Município 1605,RS,Sul,1776,0.682,12703,0.61,45.7,0.96
1001119,Município 1119,SP,Sudeste,76661,0.7,52265,0.5,52.3,0.91
1003678,Município 3678,PI,Nordeste,2983,0.662,16663,0.37,68.2,0.88
1003491,Município 3491,PB,Nordeste,17236,0.644,34537,0.52,55.5,0.74
1005416,Município 5416,AM,Norte,6735,0.527,21199,0.56,65.4,0.76
1002959,Município 2959,SC,Sul,72521,0.764,78114,0.51,43.1,0.81
1001995,Município 1995,RS,Sul,3117,0.733,29748,0.31,43.5,0.91
1005519,Município 5519,AC,Norte,1271,0.594,14793,0.58,55.9,0.75
1004845,Município 4845,MT,Centro-Oeste,1101,0.675,36453,0.57,37.7,0.78
1002377,Município 2377,BA,Nordeste,32128,0.686,14135,0.48,65.2,0.83
1001343,Município 1343,SP,Sudeste,5468,0.686,22537,0.47,39.8,0.85
1000321,Município 321,MG,Sudeste,1000,0.772,88604,0.41,33.4,0.83
1001620,Município 1620,RS,Sul,18705,0.725,33203,0.44,45.2,0.76
1003714,Município 3714,PI,Nordeste,1000,0.584,9765,0.47,66.3,0.85
1002061,Município 2061,BA,Nordeste,85489,0.668,32515,0.39,61.7,0.79
1002220,Município 2220,BA,Nordeste,25731,0.62,17305,0.46,77.4,0.84
1001674,Município 1674,RS,Sul,23528,0.869,26528,0.44,40.5,0.81
1000261,Município 261,MG,Sudeste,9605,0.668,32260,0.48,25.2,0.87
1004923,Município 4923,MT,Centro-Oeste,25655,0.607,101553,0.53,47.4,0.81
1002040,Município 2040,BA,Nordeste,7949,0.561,30591,0.5,78.6,0.77
1000902,Município 902,SP,Sudeste,1159,0.801,19724,0.42,39.6,0.89
1003745,Município 3745,PI,Nordeste,168049,0.619,13842,0.48,55.5,0.8
1002027,Município 2027,BA,Nordeste,11481,0.65,15591,0.54,52.7,0.83
1004235,Município 4235,CE,Nordeste,2016,0.71,42206,0.42,56.9,0.89
1001918,Município 1918,RS,Sul,22663,0.818,54131,0.43,55.7,0.83
1001829,Município 1829,RS,Sul,23256,0.763,75202,0.5,45.2,0.81
1001574,Município 1574,RS,Sul,31494,0.723,12916,0.48,29.1,0.8
1004416,Município 4416,PA,Norte,7573,0.586,33157,0.65,72.7,0.88
1004895,Município 4895,MT,Centro-Oeste,26504,0.657,22113,0.42,63.4,0.77
1004655,Município 4655,TO,Centro-Oeste,37302,0.665,9785,0.52,48.1,0.72
1004209,Município 4209,CE,Nordeste,2778,0.596,11640,0.6,67.8,0.84
1004628,Município 4628,TO,Centro-Oeste,33396,0.655,12766,0.51,54.7,0.92
1000225,Município 225,MG,Sudeste,37398,0.616,8229,0.5,25.4,0.88
1000724,Município 724,MG,Sudeste,1000,0.698,70862,0.55,51.3,0.83
1005000,Município 5000,AL,Nordeste,1693,0.56,5367,0.51,71.8,0.79
1001142,Município 1142,SP,Sudeste,11258,0.753,12547,0.42,62.7,0.76
1002763,Município 2763,PR,Sul,70272,0.686,9154,0.64,32.2,0.83
1000847,Município 847,MG,Sudeste,10486,0.793,14667,0.47,44.1,0.91
1004290,Município 4290,CE,Nordeste,11116,0.678,27234,0.49,50.1,0.91
1002552,Município 2552,PR,Sul,10952,0.786,25897,0.45,16.8,0.79
1002929,Município 2929,SC,Sul,1430,0.617,16748,0.44,62.3,0.79
1000118,Município 118,MG,Sudeste,3691,0.621,8754,0.61,33.3,0.86
1000646,Município 646,MG,Sudeste,1413,0.731,15091,0.55,34.2,0.73
1000004,Município 4,MG,Sudeste,2775,0.621,19653,0.42,57.5,0.81
1004171,Município 4171,PE,Nordeste,9202,0.534,14630,0.53,67.1,0.8
1000468,Município 468,MG,Sudeste,16150,0.65,19056,0.45,44.2,0.71
1000006,Município 6,MG,Sudeste,4262,0.85,48875,0.37,39.9,0.76
1000920,Município 920,SP,Sudeste,52772,0.614,8846,0.42,49.9,0.86
1002596,Município 2596,PR,Sul,1000,0.856,36174,0.47,42.5,0.86
1004325,Município 4325,CE,Nordeste,18386,0.589,16746,0.58,62.1,0.73
1001064,Município 1064,SP,Sudeste,35212,0.725,17058,0.47,59.6,0.73
1002591,Município 2591,PR,Sul,3404,0.568,10606,0.5,47.8,0.77
1000243,Município 243,MG,Sudeste,13864,0.902,52026,0.45,43.2,0.71
1001161,Município 1161,SP,Sudeste,47256,0.736,26703,0.51,46.8,0.8
1002871,Município 2871,SC,Sul,61579,0.801,56957,0.51,39.3,0.84
1003736,Município 3736,PI,Nordeste,19427,0.605,54218,0.43,58.4,0.76
1002398,Município 2398,BA,Nordeste,101545,0.638,11737,0.47,69.9,0.84
1003518,Município 3518,PB,Nordeste,5425,0.525,32298,0.46,76.5,0.87
1003422,Município 3422,PB,Nordeste,258869,0.721,22298,0.46,57.4,0.72
1002564,Município 2564,PR,Sul,25226,0.651,6828,0.43,47.5,0.86
1001606,Município 1606,RS,Sul,163765,0.723,22216,0.39,40.8,0.78
1005375,Município 5375,ES,Sudeste,16357,0.665,21527,0.56,41.7,0.84
1002325,Município 2325,BA,Nordeste,2941,0.624,98033,0.54,84.9,0.86
1002710,Município 2710,PR,Sul,2627,0.712,41927,0.48,34.2,0.67
1004900,Município 4900,MT,Centro-Oeste,46146,0.72,13047,0.3,49.3,0.78
1001313,Município 1313,SP,Sudeste,546503,0.657,14214,0.52,67.4,0.8
1003449,Município 3449,PB,Nordeste,21923,0.665,21482,0.51,58.4,0.8
1003813,Município 3813,MA,Nordeste,19571,0.606,28506,0.48,67.3,0.89
1005185,Município 5185,SE,Nordeste,1144,0.658,19588,0.49,55.0,0.7
1002363,Município 2363,BA,Nordeste,54235,0.733,57795,0.36,43.2,0.77
1001976,Município 1976,RS,Sul,19071,0.741,17106,0.33,52.6,0.85
1003515,Município 3515,PB,Nordeste,15877,0.598,41231,0.38,55.0,0.8
1001762,Município 1762,RS,Sul,60161,0.776,8490,0.43,38.0,0.92
1002740,Município 2740,PR,Sul,1172,0.743,21315,0.52,48.0,0.73
1005190,Município 5190,SE,Nordeste,6014,0.56,6343,0.54,70.4,0.82
1002473,Município 2473,PR,Sul,20046,0.763,29397,0.44,31.1,0.81
1004008,Município 4008,MA,Nordeste,6596,0.586,5524,0.55,65.4,0.81
1004719,Município 4719,RN,Nordeste,1000,0.585,10326,0.45,63.3,0.72
1001494,Município 1494,SP,Sudeste,37579,0.699,25734,0.47,47.5,0.81
1004207,Município 4207,CE,Nordeste,7303,0.714,31887,0.5,55.3,0.92
1002159,Município 2159,BA,Nordeste,159010,0.616,66578,0.44,64.1,0.73
1001170,Município 1170,SP,Sudeste,6420,0.748,52773,0.47,42.3,0.77
1005033,Município 5033,AL,Nordeste,5154,0.652,9626,0.56,60.7,0.81
1000233,Município 233,MG,Sudeste,165833,0.73,10459,0.42,40.1,0.83
1000067,Município 67,MG,Sudeste,1000,0.815,10688,0.41,40.0,0.89
1001604,Município 1604,RS,Sul,41684,0.685,23928,0.54,47.0,0.79
